MARID,LATITUDE,LONGITUDE,MAR_SCORE,TOTAL_BICYCLES,TOTAL_PEDESTRIANS
265226,38.933396,-77.0907,100,0,0
43001,38.845043,-76.997472,200,0,1
813525,38.875343,-76.99027,100,0,0
804573,38.911787,-77.023454,100,0,0
71923,38.904645,-76.988316,88,0,0
227365,38.916514,-77.01066,200,0,0
227090,38.914275,-77.009297,200,0,0
260,38.881043,-76.995999,200,0,0
307177,38.906992,-76.937518,88,0,0
36560,38.889601,-76.958396,200,0,0
241084,38.899005,-77.04393,200,0,0
48967,38.874553,-76.971871,200,0,0
225560,38.91047,-77.043093,200,0,0
259055,38.939889,-77.03303,200,0,0
300381,38.901041,-77.017728,200,0,0
240969,38.902862,-77.042434,200,0,0
277954,38.872452,-77.008554,200,0,0
272680,38.909512,-77.05692,200,0,0
314718,38.882408,-77.027937,200,0,0
903102,38.954574,-77.010747,100,0,0
76068,38.889049,-76.990003,200,0,0
257907,38.96436,-77.034042,200,0,0
303475,38.906364,-77.042202,200,0,1
803026,38.919995,-77.061378,98.45999908,0,0
276681,38.88259,-77.021895,200,0,0
903364,38.926282,-77.012142,100,0,0
46710,38.92407,-76.963961,200,0,0
286131,38.942012,-76.984996,200,0,0
50755,38.8626,-76.958619,200,0,0
149109,38.90024,-76.984335,200,0,0
240266,38.903447,-77.032391,200,0,0
294226,38.909638,-77.043438,85.37999725,0,0
60537,38.911027,-76.932933,100,0,0
44828,38.857539,-76.967678,200,0,0
907170,38.904773,-76.992225,87.5,0,0
243255,38.898741,-77.02732,200,0,0
35280,38.857158,-76.955709,200,0,0
299723,38.948065,-77.078686,200,0,0
299579,38.902409,-77.036947,100,0,0
5839,38.885674,-76.997706,200,0,0
278081,38.851298,-76.973024,200,0,0
230928,38.93247,-77.029413,100,0,0
803571,38.842472,-76.974055,100,0,0
310702,38.891245,-77.032803,200,0,0
288802,38.900438,-76.997002,200,0,0
76102,38.908659,-77.005281,100,0,0
290938,38.831101,-76.999575,100,0,0
79553,38.884756,-76.994753,200,0,0
241306,38.892564,-77.042656,200,0,0
18185,38.886126,-76.935227,200,0,0
278285,38.859577,-76.965834,200,0,0
903563,38.954816,-77.009046,87.5,0,0
293192,38.894099,-77.027561,200,0,0
903042,38.914102,-77.016818,100,0,0
72282,38.902917,-76.990062,200,0,0
28559,38.889849,-76.948209,200,0,0
295084,38.896525,-77.031695,200,0,0
218759,38.902102,-77.021915,200,0,0
15429,38.900395,-76.999307,200,0,0
273837,38.904991,-77.061314,200,0,0
246727,38.956573,-77.020074,200,0,0
241166,38.915072,-77.041948,200,0,0
65074,38.880323,-76.984682,200,0,0
69747,38.882057,-76.988651,200,0,0
904489,38.920763,-77.027036,100,0,0
241305,38.898938,-77.042566,200,0,0
276413,38.952187,-77.081744,200,0,0
900086,38.887567,-77.028116,100,0,0
59567,38.92681,-76.980844,200,0,1
285763,38.902251,-76.942856,200,0,0
43091,38.845207,-76.997032,200,0,0
901959,38.940972,-77.061654,100,0,0
300091,38.883621,-76.994707,200,0,0
303528,38.876671,-77.000579,100,0,0
36560,38.890081,-76.958645,200,0,0
900868,38.896125,-77.009059,87.5,0,0
76169,38.902682,-76.978737,200,0,0
900821,38.898317,-77.031955,100,0,0
309672,38.914292,-77.021916,100,0,0
55554,38.867713,-76.965793,100,0,0
815289,38.909652,-77.033254,100,0,0
34967,38.886651,-76.957037,100,0,0
219235,38.933891,-77.057348,100,0,0
48967,38.874461,-76.971676,100,0,0
904928,38.985659,-77.036343,100,0,0
26150,38.940475,-76.974431,200,0,0
260188,38.96956,-77.063212,200,0,0
226048,38.909988,-77.047957,200,0,0
222948,38.947092,-77.07763,85.88999939,0,0
900998,38.90297,-77.049727,100,0,0
903884,38.908264,-76.988284,100,0,0
241978,38.913352,-77.03695,100,0,0
294364,38.948687,-77.100575,89.06999969,0,0
284657,38.934116,-77.036448,200,0,0
300208,38.903654,-77.01138,200,0,0
252194,38.94613,-77.026289,100,0,0
903098,38.917329,-76.972439,100,0,0
235413,38.92216,-77.042865,200,0,0
234116,38.93521,-77.03683,200,0,0
308003,38.901517,-77.024405,200,0,0
30820,38.834786,-77.005884,100,0,0
904501,38.895397,-77.039464,100,0,0
243251,38.905827,-77.021648,200,0,0
901018,38.971507,-77.036371,100,0,0
265552,38.945358,-77.085948,200,0,0
300627,38.903699,-77.019556,85,0,0
75852,38.903355,-77.008404,200,0,0
300359,38.919302,-77.000739,200,0,0
284151,38.915054,-77.087776,200,0,0
257360,38.971275,-77.032513,100,0,0
16451,38.948717,-76.990988,88,0,0
903417,38.898638,-77.011905,87.5,0,0
905757,38.904835,-77.029623,100,0,1
15427,38.881082,-77.018914,200,0,0
42685,38.885543,-77.027749,200,0,0
76102,38.908895,-77.005415,200,0,0
294866,38.862191,-76.995196,200,0,0
902849,38.929578,-76.990762,100,0,0
903161,38.909233,-76.932544,100,0,0
289235,38.890388,-76.937447,200,0,0
286067,38.924567,-76.985576,200,0,0
290740,38.90548,-77.00985,200,0,0
803955,38.895185,-76.995564,100,0,0
232050,38.922427,-77.029705,200,0,0
288291,38.931318,-76.998567,200,0,0
50065,38.934296,-76.973137,200,0,0
900722,38.902523,-77.039446,100,0,0
903900,38.954081,-77.029696,100,0,0
289834,38.84633,-76.976452,200,0,0
298101,38.954069,-77.008438,88.72000122,0,0
239130,38.899543,-77.027937,200,0,0
284027,38.918113,-77.032931,100,0,0
289235,38.89027,-76.937793,100,0,0
900826,38.890538,-77.021908,100,0,1
238920,38.902481,-77.019828,200,0,0
904140,38.927835,-77.026086,100,0,0
907187,38.896121,-77.000572,100,0,0
294219,38.923387,-77.049159,93.33000183,0,0
913909,38.907302,-77.009191,100,0,0
902307,38.902515,-77.005887,100,0,0
900946,38.900177,-77.016198,100,0,0
254289,38.962436,-77.026034,200,0,0
220841,38.936481,-77.066606,200,0,0
301879,38.918783,-76.986511,100,0,0
285601,38.983607,-77.026391,200,0,0
297041,38.853484,-77.005991,200,0,0
241731,38.908807,-77.041027,200,0,0
307577,38.929648,-77.032751,200,0,0
906710,38.972427,-77.010944,100,0,1
278771,38.90334,-77.012493,200,0,0
913388,38.86827,-76.989363,100,0,0
903063,38.904163,-77.019898,100,0,0
26551,38.902887,-76.944165,200,0,0
221652,38.933237,-77.068635,100,0,0
299908,38.923409,-77.075168,200,0,0
50769,38.930364,-76.973865,200,0,0
240931,38.899775,-77.029042,200,0,0
303213,38.898141,-77.027298,200,0,0
279274,38.901714,-77.037917,100,0,0
152166,38.882884,-76.938173,200,0,0
309450,38.864379,-76.994361,200,0,0
301357,38.882606,-77.023951,200,0,0
241299,38.904203,-77.042949,100,0,0
810191,38.93213,-77.03646,100,0,0
900361,38.898368,-76.917782,100,0,0
51768,38.874563,-76.97592,200,0,0
149211,38.903299,-76.974864,200,0,1
227019,38.914102,-77.009331,200,0,0
300994,38.904216,-77.058084,88,0,0
313095,38.884842,-76.99605,200,0,0
255830,38.952885,-77.034747,200,0,0
76157,38.922764,-76.992207,200,0,0
279642,38.894559,-77.017001,200,0,0
241978,38.913195,-77.03695,200,0,0
301777,38.935614,-77.058229,200,0,1
40739,38.88305,-76.963696,200,0,0
302635,38.906388,-77.006323,200,0,0
237104,38.907139,-77.011659,200,0,0
279167,38.900245,-77.033231,200,0,0
304508,38.886247,-76.919799,200,0,0
220364,38.925726,-77.057423,200,0,0
310400,38.911344,-77.048718,200,0,0
287175,38.917502,-76.970565,100,0,0
220938,38.936587,-77.059051,200,0,0
904292,38.902524,-77.04346,100,0,0
308365,38.940435,-77.065072,200,0,0
218759,38.9021,-77.021937,200,0,0
309916,38.918796,-76.955919,200,0,0
302006,38.910156,-77.031927,200,0,0
150227,38.846776,-76.97461,200,0,0
279806,38.892211,-77.01869,200,0,0
294401,38.865495,-76.989485,200,0,0
299994,38.922307,-76.993545,200,0,0
223105,38.9455,-77.0645,200,0,0
307996,38.886833,-77.009041,200,0,0
314575,38.892408,-76.914052,85,0,0
237015,38.907298,-77.009204,200,0,0
301198,38.901524,-76.945052,200,0,0
235891,38.925364,-77.038439,200,1,0
302703,38.883049,-77.02932,200,0,0
239845,38.916396,-77.023853,200,0,0
37016,38.931556,-76.972267,200,0,0
309634,38.902281,-77.04175,200,0,0
240613,38.90721,-77.031941,200,0,1
286518,38.915691,-76.974163,100,0,0
225359,38.907588,-77.031725,200,0,0
263826,38.964298,-77.075131,200,0,0
306896,38.882919,-76.991483,200,0,0
234555,38.933138,-77.036013,200,0,0
294375,38.895861,-77.00644,200,0,0
306701,38.913259,-76.991744,200,0,0
294975,38.905511,-77.048502,200,0,0
232553,38.926636,-77.023013,200,1,0
74389,38.844019,-76.991443,200,0,0
304441,38.920204,-76.957689,200,0,0
303273,38.950699,-77.027189,200,0,0
902752,38.909344,-77.057113,100,0,0
227820,38.918315,-77.012926,200,0,0
24575,38.892815,-76.940945,100,0,0
146324,38.909035,-77.001176,200,0,0
298747,38.872976,-77.016987,100,0,0
300928,38.903744,-77.041673,200,0,0
311471,38.902198,-77.016445,200,0,0
900002,38.902518,-77.028081,100,0,0
227318,38.915562,-77.009777,100,0,0
275931,38.906879,-77.053005,200,0,0
225410,38.908884,-77.031613,200,0,0
64004,38.926772,-76.984002,200,0,0
279806,38.892797,-77.018349,200,0,0
5781,38.910227,-77.006731,200,0,0
288391,38.945975,-77.006271,100,0,0
226091,38.906269,-77.01216,200,0,0
311789,38.870465,-77.016363,200,0,0
278292,38.860417,-76.965129,200,0,0
34079,38.966197,-77.006889,200,0,0
301066,38.892094,-77.031964,200,0,0
149820,38.861011,-76.997313,200,0,0
278409,38.888611,-76.953914,200,0,0
229187,38.930958,-77.020921,200,0,0
290535,38.911456,-76.935298,200,0,0
221542,38.932728,-77.072138,200,0,0
15609,38.824199,-77.009583,200,0,0
300972,38.898317,-77.031955,200,1,0
253796,38.977206,-77.02638,200,0,0
234116,38.93521,-77.03683,200,0,0
223336,38.936733,-77.083153,200,0,0
287346,38.908892,-77.003827,200,0,0
54774,38.848735,-76.977865,200,0,0
237554,38.904174,-77.018932,200,0,0
903174,38.851926,-76.961965,100,0,0
238465,38.914151,-77.021381,200,0,0
253921,38.971563,-77.026289,200,0,1
14408,38.951234,-76.992823,100,0,0
903481,38.92569,-76.983179,100,0,0
900786,38.90944,-77.005881,100,0,0
62584,38.872162,-76.968978,200,0,0
310472,38.917644,-77.058156,86.22000122,0,0
241792,38.905654,-77.039386,100,0,0
314068,38.925586,-76.998974,200,0,0
35047,38.889442,-76.95793,200,0,0
462,38.907555,-77.008198,200,0,0
156006,38.878877,-76.991104,200,0,0
278189,38.861938,-77.000311,200,0,0
288032,38.893117,-76.950833,200,0,0
312980,38.886955,-77.024292,200,0,0
225357,38.910994,-77.02989,200,0,0
913006,38.845094,-77.008153,87.5,0,0
50475,38.875192,-76.97452,200,0,0
291456,38.908743,-77.074017,100,0,0
257724,38.964014,-77.033417,200,0,0
247829,38.937291,-77.019518,85,0,0
309628,38.896444,-77.029516,200,0,0
236430,38.928623,-77.036484,200,0,0
267712,38.957035,-77.090528,200,0,0
304733,38.873938,-76.973297,88,0,0
219893,38.930458,-77.055537,200,0,0
53186,38.918192,-76.971882,200,0,0
31943,38.859657,-76.952375,100,0,0
308770,38.923065,-77.041679,200,0,1
310434,38.876457,-77.004408,200,0,1
308363,38.914683,-76.987899,200,0,0
245833,38.956593,-77.009441,200,0,0
284559,38.927419,-77.036333,200,0,0
53186,38.917937,-76.971639,200,0,0
147379,38.827537,-76.997498,200,0,0
241998,38.911319,-77.03696,200,0,0
288163,38.900518,-76.940166,100,0,0
9432,38.955895,-77.007468,88,0,0
10010,38.955521,-77.004228,200,0,0
81667,38.891239,-76.993762,200,1,0
276385,38.879025,-77.00973,200,0,0
149747,38.954346,-77.008183,200,0,0
274070,38.901409,-77.056125,200,0,0
279974,38.895896,-77.023724,200,0,0
71705,38.908761,-76.985456,200,1,0
278134,38.847648,-76.971539,200,0,0
32977,38.887953,-76.954406,200,0,0
285735,38.903795,-76.942521,100,0,0
218759,38.901796,-77.022476,200,1,0
50475,38.875191,-76.97452,200,0,0
902505,38.901326,-77.029623,100,0,0
284795,38.937894,-77.024144,200,0,0
288753,38.912052,-76.995448,200,0,0
901148,38.858907,-76.968195,87.5,0,0
74034,38.905521,-76.990666,200,0,0
906180,38.924363,-76.959517,100,0,0
302794,38.930336,-77.032141,200,0,0
28345,38.958776,-77.001131,200,0,0
297631,38.896132,-77.021917,200,0,0
15650,38.882563,-77.018732,200,0,0
903038,38.904167,-77.027047,100,0,0
242038,38.917183,-77.035392,200,0,0
313809,38.887518,-77.019937,200,0,0
309461,38.882544,-77.017891,200,0,0
20711,38.904998,-76.936889,200,0,0
57983,38.912812,-77.002282,200,0,0
286060,38.836022,-76.984785,200,0,0
252226,38.947172,-77.026064,200,0,0
902448,38.894444,-77.026002,100,0,1
149691,38.889337,-76.913784,200,0,0
295122,38.869326,-76.94431,85.06999969,0,0
275923,38.903461,-77.066181,200,0,0
218751,38.899773,-77.039825,200,0,0
902352,38.886288,-76.932817,100,0,0
286572,38.89547,-77.003085,200,0,0
243499,38.983975,-77.026287,200,0,0
904105,38.911868,-77.041668,100,0,0
306085,38.934298,-77.024053,200,0,0
913743,38.902941,-76.944651,100,0,0
279940,38.899959,-77.022146,200,0,0
314715,38.876272,-77.009089,200,0,0
304130,38.963083,-77.025967,200,0,0
808385,38.860313,-76.965837,100,0,0
218579,38.917157,-77.038733,200,0,0
307376,38.901612,-77.021686,200,0,0
905024,38.898755,-77.053105,100,0,0
149977,38.921507,-76.984745,97.11000061,0,0
235593,38.922188,-77.042228,200,1,0
20688,38.905848,-76.936798,200,0,0
900785,38.909743,-77.006595,100,0,0
69453,38.900441,-76.988348,200,0,0
278177,38.847646,-76.967818,100,0,0
311610,38.900149,-76.982974,200,0,0
151593,38.845314,-77.002229,200,0,0
289318,38.904798,-77.015908,200,0,0
288867,38.878696,-76.995277,200,0,0
35358,38.884921,-76.994713,200,0,0
285763,38.902186,-76.943319,200,0,0
279190,38.91658,-77.033802,85,0,0
287607,38.935152,-76.963379,200,0,0
43863,38.876433,-76.967829,100,0,0
905494,38.895988,-77.041712,100,0,0
295006,38.913732,-77.032075,200,0,0
54279,38.869162,-76.976842,100,0,0
46332,38.858924,-76.99381,200,0,0
290102,38.911388,-77.009477,200,0,0
152398,38.882565,-76.994708,200,0,0
72814,38.904687,-76.975506,200,0,0
149750,38.904325,-76.974463,200,0,0
239984,38.916577,-77.034519,200,0,0
226404,38.919305,-77.044277,200,0,0
306547,38.915572,-77.021919,200,0,0
314865,38.881329,-77.007909,200,0,0
273203,38.912471,-77.066024,200,0,0
303240,38.887876,-76.960087,200,0,0
300627,38.903699,-77.019556,100,0,0
302108,38.895908,-77.028057,200,0,0
285,38.900416,-76.996067,200,0,0
79957,38.829204,-76.994311,85,0,0
252940,38.952614,-77.027684,200,0,0
241783,38.906007,-77.039161,200,0,0
145369,38.869878,-76.94308,200,0,0
312512,38.898209,-77.033447,200,0,0
20614,38.912145,-76.93629,100,0,0
301049,38.896477,-76.951464,100,0,0
149333,38.918676,-76.961859,100,0,0
287346,38.908793,-77.004252,200,0,0
53453,38.915843,-76.976395,200,0,0
49506,38.87557,-76.974254,200,0,0
65283,38.866808,-76.985006,200,0,0
293229,38.926034,-77.036435,200,0,0
232991,38.931953,-77.023565,200,1,0
237134,38.902919,-77.010412,200,0,0
44721,38.925667,-76.998414,200,0,0
900881,38.955179,-77.010301,100,0,0
76102,38.908503,-77.005902,200,0,0
295144,38.894077,-76.947507,200,0,1
291463,38.920158,-77.020102,200,1,0
301938,38.947097,-77.012155,85.56999969,0,0
81670,38.922491,-76.993848,100,0,0
307206,38.84618,-76.982795,200,0,0
902907,38.90374,-77.051414,100,0,0
304191,38.89956,-77.015225,200,0,0
272018,38.905658,-77.061367,100,0,0
149597,38.828658,-77.002082,200,0,0
905994,38.93316,-76.996184,100,0,1
237243,38.913735,-77.017865,200,0,0
905094,38.876028,-76.931,100,0,0
907064,38.938678,-77.028301,100,0,0
254622,38.954961,-77.027316,200,0,0
242494,38.901629,-77.048828,100,0,0
76804,38.880818,-76.991285,200,0,0
905137,38.895133,-76.94916,87.5,0,0
905962,38.861923,-76.959,100,0,0
46714,38.857746,-76.96998,200,0,0
294857,38.90732,-77.003273,200,0,0
244262,38.939806,-77.015529,200,0,0
234801,38.936586,-77.035681,200,0,0
235103,38.914386,-77.046507,200,0,0
309456,38.882536,-77.017728,200,0,0
906382,38.939657,-76.988297,100,0,0
46707,38.873582,-76.970016,200,0,0
901230,38.895399,-77.043472,100,0,0
80063,38.900571,-76.977275,100,0,0
309449,38.863413,-76.997004,200,0,0
294467,38.903737,-77.013024,100,0,0
912871,38.902524,-77.051414,100,0,0
287346,38.908908,-77.004617,200,0,0
242828,38.915901,-77.045743,200,0,0
306305,38.90487,-76.935519,88,0,0
29606,38.895226,-76.94853,200,0,0
242348,38.90211,-77.05133,200,0,0
900497,38.942571,-77.019224,100,0,0
900097,38.917217,-76.978528,100,0,0
905897,38.913765,-77.01778,100,0,0
253296,38.96842,-77.027778,200,0,0
273876,38.897613,-77.053294,200,0,0
901152,38.900203,-76.994961,100,0,0
906172,38.905629,-76.978988,87.5,0,0
256219,38.978864,-77.035936,200,0,0
232079,38.921589,-77.03167,200,0,0
309437,38.916845,-77.032329,200,0,0
289608,38.940575,-77.002141,100,0,0
239324,38.908341,-77.026171,200,0,0
913226,38.853092,-76.983179,100,0,0
294182,38.907238,-77.03653,200,0,0
226088,38.89314,-77.02086,200,0,0
66060,38.915068,-76.985829,200,0,0
5656,38.962868,-76.999096,200,0,0
302938,38.856772,-77.005168,88,0,0
233572,38.933003,-77.037475,100,0,0
237206,38.914058,-77.016665,200,0,0
902004,38.917762,-77.022948,100,0,0
255919,38.957226,-77.03354,200,0,0
72282,38.902702,-76.990056,200,0,0
241786,38.905614,-77.041097,200,0,1
295079,38.896123,-77.011432,200,0,0
900791,38.883631,-76.957496,100,0,0
903579,38.891988,-76.951475,100,0,0
804482,38.88078,-77.021901,100,0,0
255699,38.948261,-77.036424,200,0,0
239119,38.903739,-77.027964,200,0,0
47705,38.845599,-76.970073,200,0,0
901523,38.863806,-76.990397,100,0,0
253188,38.962367,-77.027918,200,0,0
280106,38.882879,-76.995974,200,0,0
289642,38.879811,-76.999974,200,0,0
35291,38.888785,-76.957213,100,0,0
309248,38.900719,-77.045279,200,0,0
253522,38.980281,-77.027035,200,0,0
77237,38.838805,-76.99532,200,0,0
901395,38.899812,-77.028081,100,0,0
18464,38.878654,-76.933033,100,0,0
253189,38.961577,-77.028371,100,0,0
296204,38.87316,-76.990534,200,0,0
46325,38.92298,-76.967764,200,0,0
240926,38.902515,-77.029641,200,1,0
301325,38.896132,-77.01618,200,0,0
294463,38.959362,-77.087583,200,0,0
230960,38.932683,-77.0276,100,0,0
294182,38.907064,-77.036835,200,0,0
51196,38.920247,-76.973167,200,0,0
273522,38.915717,-77.070494,200,0,0
902274,38.876364,-76.96492,100,0,0
279618,38.906336,-77.056491,200,0,0
308979,38.913962,-76.984296,200,0,0
66060,38.915068,-76.985829,200,0,0
240633,38.905252,-77.029942,200,0,0
904831,38.963771,-77.024203,100,0,1
61937,38.872237,-76.972142,100,0,0
150217,38.887872,-76.951567,100,0,0
296091,38.911963,-77.014263,100,0,0
294514,38.907691,-77.016078,200,0,0
284777,38.936193,-77.024508,200,1,0
222264,38.943568,-77.075645,88,0,0
901824,38.942216,-77.076507,100,0,0
907067,38.937345,-77.033721,100,0,0
902459,38.895019,-77.028096,100,0,1
223153,38.946163,-77.064812,200,0,0
285723,38.890086,-76.985311,200,0,0
33060,38.934099,-76.972249,200,0,0
11644,38.903815,-76.924609,88,0,0
279915,38.899643,-77.018932,200,0,0
39226,38.885535,-77.00204,200,0,0
65344,38.900007,-76.985504,200,0,0
278959,38.905853,-77.028818,200,0,0
58007,38.886141,-76.980772,200,0,0
48967,38.874461,-76.971676,100,0,0
276829,38.882206,-77.023349,200,0,0
905076,38.909211,-77.005331,100,0,0
279977,38.901607,-77.03983,200,0,0
906731,38.892076,-77.019911,100,0,0
904659,38.881495,-76.923972,100,0,0
902682,38.899411,-76.979296,100,0,0
146571,38.83401,-76.991501,100,0,0
900058,38.873827,-76.971419,100,0,0
264049,38.962278,-77.071452,200,0,0
62569,38.881502,-76.983352,100,0,0
240259,38.90342,-77.03365,200,0,0
18525,38.822476,-77.010474,100,0,0
294979,38.87294,-77.004135,200,0,0
235041,38.915134,-77.050374,200,0,0
279446,38.915703,-77.032212,200,0,0
76403,38.844059,-76.992063,88,0,0
905269,38.868554,-76.958565,100,0,0
8234,38.957063,-77.003094,200,0,0
268250,38.939058,-77.085503,100,0,0
902198,38.896436,-76.926339,100,0,0
907010,38.903738,-77.03195,100,0,0
905166,38.869292,-76.960383,100,0,0
293192,38.894099,-77.027561,200,0,0
42489,38.882929,-77.016351,200,0,0
45109,38.924848,-76.965209,200,0,0
286124,38.899808,-76.98518,200,0,0
279523,38.917791,-77.021049,100,0,0
46073,38.862369,-76.997739,200,0,1
286591,38.940373,-77.003978,200,0,0
240649,38.900993,-77.030348,200,0,0
279977,38.901335,-77.039824,100,0,0
231398,38.928379,-77.031228,200,0,0
285727,38.896769,-77.004438,200,0,0
902617,38.902745,-76.937828,100,0,0
288132,38.901954,-76.942673,200,0,0
305773,38.906723,-77.013161,200,0,0
82898,38.832041,-76.987413,200,0,0
309370,38.905586,-77.062822,200,0,0
286760,38.921177,-76.971013,200,0,0
242211,38.914269,-77.034845,200,0,0
74429,38.90041,-76.991526,200,0,0
222079,38.951741,-77.070328,88,0,0
72130,38.876356,-77.010655,200,1,0
304026,38.883747,-76.995301,200,0,0
41454,38.852216,-76.965422,100,0,0
240266,38.903453,-77.032683,85.56999969,0,0
17820,38.875657,-76.931968,88,0,0
30687,38.936349,-76.97647,200,0,0
48573,38.921009,-76.968753,200,0,0
271224,38.912481,-77.081808,200,0,0
240644,38.90292,-77.031588,200,0,0
303117,38.869029,-77.006108,85.65000153,0,0
278081,38.850927,-76.973572,200,0,0
55294,38.914645,-77.008712,200,0,0
289784,38.896669,-76.928898,90.23999786,0,0
305382,38.917001,-77.027266,200,0,0
237228,38.912747,-77.017413,200,0,0
44934,38.875091,-76.967476,200,0,0
902208,38.898914,-77.002038,100,0,0
254294,38.961185,-77.028017,200,0,0
276649,38.824389,-77.001427,200,0,0
253375,38.972091,-77.027362,200,0,0
149602,38.888851,-76.939806,200,0,0
305812,38.905465,-77.013755,200,0,0
289306,38.90789,-77.023966,200,0,0
42483,38.893722,-77.001853,200,0,0
251125,38.982224,-77.023615,200,0,0
51359,38.919405,-76.971284,200,0,0
277587,38.840413,-76.9903,200,0,0
903785,38.94256,-76.985646,100,0,0
308511,38.90043,-77.001645,200,0,0
45820,38.925778,-76.965475,200,0,0
234812,38.936427,-77.033015,200,0,0
311031,38.873417,-76.970742,200,0,0
904524,38.826998,-77.012587,100,0,0
228844,38.932859,-77.021814,200,1,0
48376,38.861927,-76.981762,200,0,0
225200,38.938574,-77.030373,200,0,0
304503,38.846317,-76.981518,200,0,0
279944,38.900873,-77.023247,100,0,0
309399,38.892232,-76.955681,200,0,0
245917,38.954815,-77.009046,200,0,0
254567,38.956138,-77.024025,100,0,0
238945,38.900619,-77.019012,200,0,0
308278,38.937332,-77.025247,200,0,0
277762,38.887217,-77.02101,200,0,0
237019,38.907189,-77.009478,200,0,0
240254,38.905316,-77.033436,200,0,0
242919,38.899402,-77.030527,200,0,0
287371,38.907758,-77.002025,200,0,0
225491,38.90884,-77.049113,200,0,0
913191,38.895626,-76.95302,100,0,0
905962,38.861923,-76.959,100,0,0
49625,38.920398,-76.982232,200,0,0
47157,38.902514,-77.002037,200,0,0
234698,38.936076,-77.036454,200,0,0
251571,38.965127,-77.021547,200,0,0
149746,38.831451,-77.00709,200,0,0
247544,38.94253,-77.019447,200,0,0
235103,38.914471,-77.046507,100,0,0
250953,38.976348,-77.020609,200,0,0
306456,38.908803,-77.003748,200,0,0
276756,38.882688,-77.022554,200,0,0
279937,38.900526,-77.036957,200,0,0
3679,38.965684,-77.002505,200,0,0
289390,38.900366,-77.01673,100,0,0
293199,38.892131,-77.031439,200,1,0
291547,38.911949,-77.076245,100,0,0
227059,38.913524,-77.010813,200,0,0
249676,38.940706,-77.022053,100,0,0
245136,38.977431,-77.017331,200,0,0
291706,38.900181,-77.034874,200,0,0
70173,38.923662,-76.988324,200,0,0
291632,38.933355,-77.000674,100,0,0
220478,38.956181,-77.066558,200,0,0
308898,38.901562,-76.97803,200,0,0
239381,38.919148,-77.024924,200,0,0
224613,38.915972,-77.09521,200,0,0
248728,38.956343,-77.018144,200,0,0
62450,38.950562,-76.983948,200,0,0
900660,38.899808,-76.981481,100,0,0
813720,38.958481,-77.023648,100,0,0
805778,38.895467,-76.981487,100,0,0
60518,38.870739,-76.965568,85,0,0
900949,38.990671,-77.036323,100,0,0
251750,38.952061,-77.025808,200,0,0
240654,38.898734,-77.03,200,0,0
903580,38.863742,-76.946759,100,0,0
903098,38.917329,-76.972439,100,0,0
271998,38.905461,-77.06445,100,0,0
313196,38.860954,-76.967146,200,0,0
294819,38.901474,-77.041945,200,0,0
285575,38.904011,-77.009573,200,0,0
279832,38.897251,-77.021914,200,0,0
240642,38.903737,-77.029627,200,0,0
44763,38.933348,-76.967939,200,0,0
906949,38.862369,-76.997739,100,0,0
903054,38.942552,-76.983332,100,0,0
79277,38.879484,-76.992646,100,0,0
904027,38.914676,-76.987906,87.5,0,0
60270,38.864599,-76.982115,200,0,0
277763,38.883114,-77.013756,200,0,0
233919,38.933653,-77.045297,200,0,0
902321,38.951041,-77.008905,87.5,0,0
284386,38.922325,-77.039295,200,0,0
81643,38.90204,-76.925554,100,0,0
277868,38.887615,-77.004721,85,0,0
289735,38.920367,-77.000782,200,0,0
280104,38.884675,-76.996175,200,0,0
15628,38.882693,-76.988308,85,0,0
901039,38.887614,-77.003519,100,0,0
2324,38.898496,-76.984712,100,0,0
912948,38.912205,-76.934073,100,0,0
303109,38.87236,-77.008527,200,0,0
302729,38.927539,-77.032516,200,0,0
901395,38.899812,-77.028081,100,0,0
242142,38.917003,-77.036492,200,0,0
294813,38.928807,-77.032641,200,0,0
60534,38.896281,-76.98205,200,0,0
228238,38.921904,-77.011617,100,0,0
254682,38.954164,-77.02477,85,0,0
242668,38.909465,-77.04514,200,0,0
259524,38.963773,-77.01261,97.27999878,0,0
238380,38.91553,-77.022476,200,0,0
904834,38.899288,-77.01366,100,0,0
900102,38.874533,-76.972948,94.44000244,0,0
225359,38.907588,-77.031725,200,0,0
295162,38.892018,-76.995355,100,0,0
37469,38.890067,-77.000578,100,0,0
292768,38.976582,-77.02885,200,0,0
225392,38.908075,-77.031301,100,0,0
302718,38.928523,-77.033621,200,0,0
903459,38.866255,-76.987307,100,0,0
233962,38.934855,-77.041261,200,0,0
309028,38.914687,-77.04166,85,0,0
21991,38.873356,-76.935121,200,0,0
44385,38.870913,-76.96723,100,0,0
284429,38.92389,-77.052122,200,0,0
906949,38.862369,-76.997739,100,0,0
242324,38.90626,-77.035609,100,0,0
813937,38.864254,-76.981242,100,0,0
286618,38.898148,-76.973966,200,0,0
73014,38.904331,-76.991186,100,0,0
242311,38.907934,-77.034564,200,0,0
76127,38.893751,-76.992416,200,0,0
75330,38.877847,-77.002043,100,0,0
222948,38.947092,-77.07763,90.31999969,0,0
240912,38.905905,-77.029349,200,0,0
905674,38.951872,-77.029699,100,0,0
288156,38.901216,-76.94159,200,0,0
285919,38.920367,-76.990057,100,0,0
300627,38.903454,-77.019417,200,0,0
6170,38.961256,-76.997117,200,0,0
900447,38.850978,-76.974206,100,0,0
904326,38.896129,-77.015186,100,0,0
